date,state,fips,cases,deaths,Date_Start_of_Lockdown,Date_End_of_Lockdown,Lockdown_Length,"Noramliztion factor (per 1,000)"
5/1/2020,Washington,53,15010,829,23-Mar,4-May,42,0.00013132
5/1/2020,West Virginia,54,1151,47,24-Mar,4-May,41,0.00055799
5/1/2020,Wisconsin,55,7314,327,25-Mar,26-May,62,0.00017175
5/1/2020,Wyoming,56,566,7,,,,0.00172783
5/2/2020,Alabama,1,7611,288,4-Apr,30-Apr,26,0.00020395
5/2/2020,Alaska,2,363,7,11-Mar,21-Apr,41,0.00136697
5/2/2020,Arizona,4,8364,353,30-Mar,15-May,46,0.00013739
5/2/2020,Arkansas,5,3372,72,,,,0.00033137
5/2/2020,California,6,53753,2213,19-Mar,,,0.00002531
5/2/2020,Colorado,8,16118,830,26-Mar,27-Apr,32,0.00017365
5/2/2020,Connecticut,9,29287,2436,23-Mar,20-May,58,0.00028048
5/2/2020,Delaware,10,5038,168,24-Mar,15-May,52,0.00102694
5/2/2020,Florida,12,35455,1363,20-Mar,30-Apr,41,0.00004656
5/2/2020,Georgia,13,27268,1161,3-Apr,30-Apr,27,0.00009418
5/2/2020,Hawaii,15,611,16,25-Mar,31-May,67,0.00070628
5/2/2020,Idaho,16,2061,64,25-Mar,30-Apr,36,0.00055958
5/2/2020,Illinois,17,58505,2576,21-Mar,30-May,70,0.00007892
5/2/2020,Indiana,18,19629,1229,25-Mar,1-May,37,0.00014854
5/2/2020,Iowa,19,8641,175,,,,0.00031695
5/2/2020,Kansas,20,4863,140,30-Mar,3-May,34,0.00034325
5/2/2020,Kentucky,21,4881,252,26-Mar,,,0.00022383
5/2/2020,Louisiana,22,29140,1950,23-Mar,15-May,53,0.00021511
5/2/2020,Maine,23,1152,56,2-Apr,31-May,59,0.00074393
5/2/2020,Maryland,24,24568,1251,30-Mar,,,0.00016541
5/2/2020,Massachusetts,25,66263,3846,24-Apr,18-May,24,0.00014509
5/2/2020,Michigan,26,43191,4020,24-Mar,15-May,52,0.00010013
5/2/2020,Minnesota,27,6228,395,27-Mar,4-May,38,0.00017732
5/2/2020,Mississippi,28,7441,291,3-Apr,11-May,38,0.000336
5/2/2020,Missouri,29,8154,373,6-Apr,3-May,27,0.00016293
5/2/2020,Montana,30,454,16,26-Mar,24-Apr,29,0.00093565
5/2/2020,Nebraska,31,5332,76,,,,0.00051695
5/2/2020,Nevada,32,5390,257,31-Mar,15-May,45,0.00032466
5/2/2020,New Hampshire,33,2429,84,27-Mar,4-May,38,0.00073545
5/2/2020,New Jersey,34,123717,7742,21-Mar,,,0.00011258
5/2/2020,New Mexico,35,3732,139,24-Mar,15-May,52,0.00047691
5/2/2020,New York,36,318134,24035,22-Mar,15-May,54,0.0000514
5/2/2020,North Carolina,37,11514,428,30-Mar,8-May,39,0.00009535
5/2/2020,North Dakota,38,1153,24,,,,0.00131223
5/2/2020,Ohio,39,19335,1021,23-Mar,30-May,68,0.00008555
5/2/2020,Oklahoma,40,3851,238,,,,0.00025272
5/2/2020,Oregon,41,2635,109,23-Mar,,,0.00023709
5/2/2020,Pennsylvania,42,51071,2794,1-Apr,8-May,37,0.00007811
5/2/2020,Rhode Island,44,9289,296,28-Mar,8-May,41,0.00094397
5/2/2020,South Carolina,45,6489,267,7-Apr,12-May,35,0.00019422
5/2/2020,South Dakota,46,2587,21,,,,0.00113038
5/2/2020,Tennessee,47,12376,210,2-Apr,30-Apr,28,0.00014643
5/2/2020,Texas,48,31433,875,2-Apr,30-Apr,28,0.00003449
5/2/2020,Utah,49,4981,49,,,,0.00031192
5/2/2020,Vermont,50,886,50,24-Mar,15-May,52,0.00160259
5/2/2020,Virginia,51,17731,616,30-Mar,10-Jun,72,0.00011716
5/2/2020,Washington,53,15253,833,23-Mar,4-May,42,0.00013132
5/2/2020,West Virginia,54,1184,50,24-Mar,4-May,41,0.00055799
5/2/2020,Wisconsin,55,7660,334,25-Mar,26-May,62,0.00017175
5/2/2020,Wyoming,56,579,7,,,,0.00172783
5/3/2020,Alabama,1,7888,290,4-Apr,30-Apr,26,0.00020395
5/3/2020,Alaska,2,366,7,11-Mar,21-Apr,41,0.00136697
5/3/2020,Arizona,4,8640,362,30-Mar,15-May,46,0.00013739
5/3/2020,Arkansas,5,3431,76,,,,0.00033137
5/3/2020,California,6,55072,2235,19-Mar,,,0.00002531
5/3/2020,Colorado,8,16527,840,26-Mar,27-Apr,32,0.00017365
5/3/2020,Connecticut,9,29287,2436,23-Mar,20-May,58,0.00028048
5/3/2020,Delaware,10,5208,177,24-Mar,15-May,52,0.00102694
5/3/2020,Florida,12,36070,1378,20-Mar,30-Apr,41,0.00004656
5/3/2020,Georgia,13,27618,1168,3-Apr,30-Apr,27,0.00009418
5/3/2020,Hawaii,15,611,17,25-Mar,31-May,67,0.00070628
5/3/2020,Idaho,16,2059,64,25-Mar,30-Apr,36,0.00055958
5/3/2020,Illinois,17,61499,2632,21-Mar,30-May,70,0.00007892
5/3/2020,Indiana,18,20267,1246,25-Mar,1-May,37,0.00014854
5/3/2020,Iowa,19,9169,184,,,,0.00031695
5/3/2020,Kansas,20,5177,142,30-Mar,3-May,34,0.00034325
5/3/2020,Kentucky,21,5223,256,26-Mar,,,0.00022383
5/3/2020,Louisiana,22,29340,1969,23-Mar,15-May,53,0.00021511
5/3/2020,Maine,23,1185,57,2-Apr,31-May,59,0.00074393
5/3/2020,Maryland,24,25561,1281,30-Mar,,,0.00016541
5/3/2020,Massachusetts,25,68087,4004,24-Apr,18-May,24,0.00014509
5/3/2020,Michigan,26,43736,4049,24-Mar,15-May,52,0.00010013
5/3/2020,Minnesota,27,6663,419,27-Mar,4-May,38,0.00017732
5/3/2020,Mississippi,28,7550,303,3-Apr,11-May,38,0.000336
5/3/2020,Missouri,29,8454,378,6-Apr,3-May,27,0.00016293
5/3/2020,Montana,30,454,16,26-Mar,24-Apr,29,0.00093565
5/3/2020,Nebraska,31,5686,78,,,,0.00051695
5/3/2020,Nevada,32,5497,262,31-Mar,15-May,45,0.00032466
5/3/2020,New Hampshire,33,2518,86,27-Mar,4-May,38,0.00073545
5/3/2020,New Jersey,34,126744,7871,21-Mar,,,0.00011258
5/3/2020,New Mexico,35,3850,151,24-Mar,15-May,52,0.00047691
5/3/2020,New York,36,321833,24576,22-Mar,15-May,54,0.0000514
5/3/2020,North Carolina,37,11668,436,30-Mar,8-May,39,0.00009535
5/3/2020,North Dakota,38,1191,25,,,,0.00131223
5/3/2020,Ohio,39,19914,1038,23-Mar,30-May,68,0.00008555
5/3/2020,Oklahoma,40,3972,238,,,,0.00025272
5/3/2020,Oregon,41,2680,109,23-Mar,,,0.00023709
5/3/2020,Pennsylvania,42,52079,2843,1-Apr,8-May,37,0.00007811
5/3/2020,Rhode Island,44,9477,320,28-Mar,8-May,41,0.00094397
5/3/2020,South Carolina,45,6626,275,7-Apr,12-May,35,0.00019422
5/3/2020,South Dakota,46,2630,21,,,,0.00113038
5/3/2020,Tennessee,47,12871,211,2-Apr,30-Apr,28,0.00014643
5/3/2020,Texas,48,32299,890,2-Apr,30-Apr,28,0.00003449
5/3/2020,Utah,49,5175,50,,,,0.00031192
5/3/2020,Vermont,50,897,52,24-Mar,15-May,52,0.00160259
5/3/2020,Virginia,51,18671,660,30-Mar,10-Jun,72,0.00011716
5/3/2020,Washington,53,15809,840,23-Mar,4-May,42,0.00013132
5/3/2020,West Virginia,54,1195,50,24-Mar,4-May,41,0.00055799
5/3/2020,Wisconsin,55,7964,339,25-Mar,26-May,62,0.00017175
5/3/2020,Wyoming,56,586,7,,,,0.00172783
5/4/2020,Alabama,1,8112,298,4-Apr,30-Apr,26,0.00020395
5/4/2020,Alaska,2,368,7,11-Mar,21-Apr,41,0.00136697
5/4/2020,Arizona,4,8919,362,30-Mar,15-May,46,0.00013739
5/4/2020,Arkansas,5,3469,80,,,,0.00033137
5/4/2020,California,6,56333,2297,19-Mar,,,0.00002531
5/4/2020,Colorado,8,16799,849,26-Mar,27-Apr,32,0.00017365
5/4/2020,Connecticut,9,29973,2556,23-Mar,20-May,58,0.00028048
5/4/2020,Delaware,10,5288,182,24-Mar,15-May,52,0.00102694
5/4/2020,Florida,12,36889,1398,20-Mar,30-Apr,41,0.00004656
5/4/2020,Georgia,13,28350,1228,3-Apr,30-Apr,27,0.00009418
5/4/2020,Hawaii,15,612,17,25-Mar,31-May,67,0.00070628
5/4/2020,Idaho,16,2106,64,25-Mar,30-Apr,36,0.00055958
5/4/2020,Illinois,17,63840,2673,21-Mar,30-May,70,0.00007892
5/4/2020,Indiana,18,20855,1264,25-Mar,1-May,37,0.00014854
5/4/2020,Iowa,19,9703,188,,,,0.00031695
5/4/2020,Kansas,20,5385,154,30-Mar,3-May,34,0.00034325
5/4/2020,Kentucky,21,5370,267,26-Mar,,,0.00022383
5/4/2020,Louisiana,22,29673,1991,23-Mar,15-May,53,0.00021511
5/4/2020,Maine,23,1205,57,2-Apr,31-May,59,0.00074393
5/4/2020,Maryland,24,26509,1317,30-Mar,,,0.00016541
5/4/2020,Massachusetts,25,69087,4090,24-Apr,18-May,24,0.00014509
5/4/2020,Michigan,26,43928,4135,24-Mar,15-May,52,0.00010013
5/4/2020,Minnesota,27,7234,428,27-Mar,4-May,38,0.00017732
5/4/2020,Mississippi,28,7877,310,3-Apr,11-May,38,0.000336
5/4/2020,Missouri,29,8776,387,6-Apr,3-May,27,0.00016293
5/4/2020,Montana,30,456,16,26-Mar,24-Apr,29,0.00093565
5/4/2020,Nebraska,31,6123,79,,,,0.00051695
5/4/2020,Nevada,32,5654,266,31-Mar,15-May,45,0.00032466
5/4/2020,New Hampshire,33,2588,86,27-Mar,4-May,38,0.00073545
5/4/2020,New Jersey,34,128269,7910,21-Mar,,,0.00011258
5/4/2020,New Mexico,35,4030,156,24-Mar,15-May,52,0.00047691
5/4/2020,New York,36,324357,24788,22-Mar,15-May,54,0.0000514
5/4/2020,North Carolina,37,11871,454,30-Mar,8-May,39,0.00009535
5/4/2020,North Dakota,38,1225,25,,,,0.00131223
5/4/2020,Ohio,39,20474,1056,23-Mar,30-May,68,0.00008555
5/4/2020,Oklahoma,40,4044,238,,,,0.00025272
5/4/2020,Oregon,41,2759,109,23-Mar,,,0.00023709
5/4/2020,Pennsylvania,42,52992,2880,1-Apr,8-May,37,0.00007811
5/4/2020,Rhode Island,44,9652,341,28-Mar,8-May,41,0.00094397
5/4/2020,South Carolina,45,6757,283,7-Apr,12-May,35,0.00019422
5/4/2020,South Dakota,46,2667,21,,,,0.00113038
5/4/2020,Tennessee,47,13283,216,2-Apr,30-Apr,28,0.00014643
5/4/2020,Texas,48,33134,914,2-Apr,30-Apr,28,0.00003449
5/4/2020,Utah,49,5326,50,,,,0.00031192
5/4/2020,Vermont,50,902,52,24-Mar,15-May,52,0.00160259
5/4/2020,Virginia,51,19492,684,30-Mar,10-Jun,72,0.00011716
5/4/2020,Washington,53,15905,846,23-Mar,4-May,42,0.00013132
5/4/2020,West Virginia,54,1224,50,24-Mar,4-May,41,0.00055799
5/4/2020,Wisconsin,55,8236,340,25-Mar,26-May,62,0.00017175
5/4/2020,Wyoming,56,596,7,,,,0.00172783
5/5/2020,Alabama,1,8437,315,4-Apr,30-Apr,26,0.00020395
5/5/2020,Alaska,2,369,7,11-Mar,21-Apr,41,0.00136697
5/5/2020,Arizona,4,9305,395,30-Mar,15-May,46,0.00013739
5/5/2020,Arkansas,5,3525,83,,,,0.00033137
5/5/2020,California,6,58848,2386,19-Mar,,,0.00002531
5/5/2020,Colorado,8,17256,901,26-Mar,27-Apr,32,0.00017365
5/5/2020,Connecticut,9,30621,2633,23-Mar,20-May,58,0.00028048
5/5/2020,Delaware,10,5371,187,24-Mar,15-May,52,0.00102694
5/5/2020,Florida,12,37431,1470,20-Mar,30-Apr,41,0.00004656
5/5/2020,Georgia,13,28876,1277,3-Apr,30-Apr,27,0.00009418
5/5/2020,Hawaii,15,615,17,25-Mar,31-May,67,0.00070628
5/5/2020,Idaho,16,2127,66,25-Mar,30-Apr,36,0.00055958
5/5/2020,Illinois,17,65889,2843,21-Mar,30-May,70,0.00007892
5/5/2020,Indiana,18,21423,1326,25-Mar,1-May,37,0.00014854
5/5/2020,Iowa,19,10111,207,,,,0.00031695
5/5/2020,Kansas,20,5627,160,30-Mar,3-May,34,0.00034325
5/5/2020,Kentucky,21,5822,278,26-Mar,,,0.00022383
5/5/2020,Louisiana,22,29996,2042,23-Mar,15-May,53,0.00021511
5/5/2020,Maine,23,1226,61,2-Apr,31-May,59,0.00074393
5/5/2020,Maryland,24,27217,1390,30-Mar,,,0.00016541
5/5/2020,Massachusetts,25,70271,4212,24-Apr,18-May,24,0.00014509
5/5/2020,Michigan,26,44333,4179,24-Mar,15-May,52,0.00010013
5/5/2020,Minnesota,27,7851,455,27-Mar,4-May,38,0.00017732
5/5/2020,Mississippi,28,8207,342,3-Apr,11-May,38,0.000336
5/5/2020,Missouri,29,8919,408,6-Apr,3-May,27,0.00016293
5/5/2020,Montana,30,456,16,26-Mar,24-Apr,29,0.00093565
5/5/2020,Nebraska,31,6442,82,,,,0.00051695
5/5/2020,Nevada,32,5695,276,31-Mar,15-May,45,0.00032466
5/5/2020,New Hampshire,33,2636,92,27-Mar,4-May,38,0.00073545
5/5/2020,New Jersey,34,130593,8244,21-Mar,,,0.00011258
5/5/2020,New Mexico,35,4137,162,24-Mar,15-May,52,0.00047691
5/5/2020,New York,36,326659,25028,22-Mar,15-May,54,0.0000514
5/5/2020,North Carolina,37,12283,477,30-Mar,8-May,39,0.00009535
5/5/2020,North Dakota,38,1266,25,,,,0.00131223
5/5/2020,Ohio,39,20969,1135,23-Mar,30-May,68,0.00008555
5/5/2020,Oklahoma,40,4127,247,,,,0.00025272
5/5/2020,Oregon,41,2839,113,23-Mar,,,0.00023709
5/5/2020,Pennsylvania,42,53967,3206,1-Apr,8-May,37,0.00007811
5/5/2020,Rhode Island,44,9933,355,28-Mar,8-May,41,0.00094397
5/5/2020,South Carolina,45,6841,296,7-Apr,12-May,35,0.00019422
5/5/2020,South Dakota,46,2720,24,,,,0.00113038
5/5/2020,Tennessee,47,13555,225,2-Apr,30-Apr,28,0.00014643
5/5/2020,Texas,48,34286,955,2-Apr,30-Apr,28,0.00003449
5/5/2020,Utah,49,5449,56,,,,0.00031192
5/5/2020,Vermont,50,907,52,24-Mar,15-May,52,0.00160259
5/5/2020,Virginia,51,20256,713,30-Mar,10-Jun,72,0.00011716
5/5/2020,Washington,53,16081,863,23-Mar,4-May,42,0.00013132
5/5/2020,West Virginia,54,1242,50,24-Mar,4-May,41,0.00055799
5/5/2020,Wisconsin,55,8566,353,25-Mar,26-May,62,0.00017175
5/5/2020,Wyoming,56,604,7,,,,0.00172783
5/6/2020,Alabama,1,8691,343,4-Apr,30-Apr,26,0.00020395
5/6/2020,Alaska,2,370,8,11-Mar,21-Apr,41,0.00136697
5/6/2020,Arizona,4,9707,426,30-Mar,15-May,46,0.00013739
5/6/2020,Arkansas,5,3611,87,,,,0.00033137
5/6/2020,California,6,60787,2478,19-Mar,,,0.00002531
5/6/2020,Colorado,8,17720,919,26-Mar,27-Apr,32,0.00017365
5/6/2020,Connecticut,9,30995,2718,23-Mar,20-May,58,0.00028048
5/6/2020,Delaware,10,5778,193,24-Mar,15-May,52,0.00102694
5/6/2020,Florida,12,37994,1538,20-Mar,30-Apr,41,0.00004656
5/6/2020,Georgia,13,29724,1309,3-Apr,30-Apr,27,0.00009418
5/6/2020,Hawaii,15,616,17,25-Mar,31-May,67,0.00070628
5/6/2020,Idaho,16,2158,67,25-Mar,30-Apr,36,0.00055958
5/6/2020,Illinois,17,68164,2977,21-Mar,30-May,70,0.00007892
5/6/2020,Indiana,18,22286,1377,25-Mar,1-May,37,0.00014854
5/6/2020,Iowa,19,10404,219,,,,0.00031695
5/6/2020,Kansas,20,5893,163,30-Mar,3-May,34,0.00034325
5/6/2020,Kentucky,21,5946,286,26-Mar,,,0.00022383
5/6/2020,Louisiana,22,30399,2094,23-Mar,15-May,53,0.00021511
5/6/2020,Maine,23,1254,62,2-Apr,31-May,59,0.00074393
5/6/2020,Maryland,24,28263,1443,30-Mar,,,0.00016541
5/6/2020,Massachusetts,25,72025,4420,24-Apr,18-May,24,0.00014509
5/6/2020,Michigan,26,45048,4250,24-Mar,15-May,52,0.00010013
5/6/2020,Minnesota,27,8579,485,27-Mar,4-May,38,0.00017732
5/6/2020,Mississippi,28,8424,374,3-Apr,11-May,38,0.000336
5/6/2020,Missouri,29,9164,429,6-Apr,3-May,27,0.00016293
5/6/2020,Montana,30,456,16,26-Mar,24-Apr,29,0.00093565
5/6/2020,Nebraska,31,6771,86,,,,0.00051695
5/6/2020,Nevada,32,5774,286,31-Mar,15-May,45,0.00032466
5/6/2020,New Hampshire,33,2741,111,27-Mar,4-May,38,0.00073545
5/6/2020,New Jersey,34,131890,8549,21-Mar,,,0.00011258
5/6/2020,New Mexico,35,4290,169,24-Mar,15-May,52,0.00047691
5/6/2020,New York,36,329405,25956,22-Mar,15-May,54,0.0000514
5/6/2020,North Carolina,37,12783,497,30-Mar,8-May,39,0.00009535
5/6/2020,North Dakota,38,1323,31,,,,0.00131223
5/6/2020,Ohio,39,21576,1225,23-Mar,30-May,68,0.00008555
5/6/2020,Oklahoma,40,4201,253,,,,0.00025272
5/6/2020,Oregon,41,2916,115,23-Mar,,,0.00023709
5/6/2020,Pennsylvania,42,54989,3360,1-Apr,8-May,37,0.00007811
5/6/2020,Rhode Island,44,10205,370,28-Mar,8-May,41,0.00094397
5/6/2020,South Carolina,45,6936,305,7-Apr,12-May,35,0.00019422
5/6/2020,South Dakota,46,2779,29,,,,0.00113038
5/6/2020,Tennessee,47,13737,237,2-Apr,30-Apr,28,0.00014643
5/6/2020,Texas,48,35441,985,2-Apr,30-Apr,28,0.00003449
5/6/2020,Utah,49,5605,59,,,,0.00031192
5/6/2020,Vermont,50,908,52,24-Mar,15-May,52,0.00160259
5/6/2020,Virginia,51,20256,713,30-Mar,10-Jun,72,0.00011716
5/6/2020,Washington,53,16713,881,23-Mar,4-May,42,0.00013132
5/6/2020,West Virginia,54,1276,51,24-Mar,4-May,41,0.00055799
5/6/2020,Wisconsin,55,8901,362,25-Mar,26-May,62,0.00017175
5/6/2020,Wyoming,56,631,7,,,,0.00172783
5/7/2020,Alabama,1,9046,369,4-Apr,30-Apr,26,0.00020395
5/7/2020,Alaska,2,373,8,11-Mar,21-Apr,41,0.00136697
5/7/2020,Arizona,4,9945,450,30-Mar,15-May,46,0.00013739
5/7/2020,Arkansas,5,3694,88,,,,0.00033137
5/7/2020,California,6,62481,2561,19-Mar,,,0.00002531
5/7/2020,Colorado,8,18264,942,26-Mar,27-Apr,32,0.00017365
5/7/2020,Connecticut,9,31784,2797,23-Mar,20-May,58,0.00028048
5/7/2020,Delaware,10,5939,202,24-Mar,15-May,52,0.00102694
5/7/2020,Florida,12,38820,1599,20-Mar,30-Apr,41,0.00004656
5/7/2020,Georgia,13,30524,1333,3-Apr,30-Apr,27,0.00009418
5/7/2020,Hawaii,15,619,17,25-Mar,31-May,67,0.00070628
5/7/2020,Idaho,16,2178,67,25-Mar,30-Apr,36,0.00055958
5/7/2020,Illinois,17,70802,3139,21-Mar,30-May,70,0.00007892
5/7/2020,Indiana,18,22942,1414,25-Mar,1-May,37,0.00014854
5/7/2020,Iowa,19,11059,231,,,,0.00031695
5/7/2020,Kansas,20,6240,164,30-Mar,3-May,34,0.00034325
5/7/2020,Kentucky,21,6173,302,26-Mar,,,0.00022383
5/7/2020,Louisiana,22,30652,2135,23-Mar,15-May,53,0.00021511
5/7/2020,Maine,23,1330,62,2-Apr,31-May,59,0.00074393
5/7/2020,Maryland,24,29476,1503,30-Mar,,,0.00016541
5/7/2020,Massachusetts,25,73721,4552,24-Apr,18-May,24,0.00014509
5/7/2020,Michigan,26,45643,4343,24-Mar,15-May,52,0.00010013
5/7/2020,Minnesota,27,9365,508,27-Mar,4-May,38,0.00017732
5/7/2020,Mississippi,28,8686,396,3-Apr,11-May,38,0.000336
5/7/2020,Missouri,29,9409,449,6-Apr,3-May,27,0.00016293
5/7/2020,Montana,30,456,16,26-Mar,24-Apr,29,0.00093565
5/7/2020,Nebraska,31,7190,92,,,,0.00051695
5/7/2020,Nevada,32,5888,293,31-Mar,15-May,45,0.00032466
5/7/2020,New Hampshire,33,2843,114,27-Mar,4-May,38,0.00073545
5/7/2020,New Jersey,34,133635,8801,21-Mar,,,0.00011258
5/7/2020,New Mexico,35,4492,172,24-Mar,15-May,52,0.00047691
5/7/2020,New York,36,332931,26206,22-Mar,15-May,54,0.0000514
5/7/2020,North Carolina,37,13431,521,30-Mar,8-May,39,0.00009535
5/7/2020,North Dakota,38,1371,31,,,,0.00131223
5/7/2020,Ohio,39,22131,1271,23-Mar,30-May,68,0.00008555
5/7/2020,Oklahoma,40,4330,260,,,,0.00025272
5/7/2020,Oregon,41,2989,121,23-Mar,,,0.00023709
5/7/2020,Pennsylvania,42,56149,3599,1-Apr,8-May,37,0.00007811
5/7/2020,Rhode Island,44,10530,388,28-Mar,8-May,41,0.00094397
5/7/2020,South Carolina,45,7142,316,7-Apr,12-May,35,0.00019422
5/7/2020,South Dakota,46,2905,31,,,,0.00113038
5/7/2020,Tennessee,47,14108,238,2-Apr,30-Apr,28,0.00014643
5/7/2020,Texas,48,36682,1016,2-Apr,30-Apr,28,0.00003449
5/7/2020,Utah,49,5724,61,,,,0.00031192
5/7/2020,Vermont,50,916,53,24-Mar,15-May,52,0.00160259
5/7/2020,Virginia,51,21570,769,30-Mar,10-Jun,72,0.00011716
5/7/2020,Washington,53,17334,903,23-Mar,4-May,42,0.00013132
5/7/2020,West Virginia,54,1297,51,24-Mar,4-May,41,0.00055799
5/7/2020,Wisconsin,55,9215,374,25-Mar,26-May,62,0.00017175
5/7/2020,Wyoming,56,635,7,,,,0.00172783
5/8/2020,Alabama,1,9385,383,4-Apr,30-Apr,26,0.00020395
5/8/2020,Alaska,2,376,8,11-Mar,21-Apr,41,0.00136697
5/8/2020,Arizona,4,10526,517,30-Mar,15-May,46,0.00013739
5/8/2020,Arkansas,5,3747,88,,,,0.00033137
5/8/2020,California,6,64616,2650,19-Mar,,,0.00002531
5/8/2020,Colorado,8,18719,958,26-Mar,27-Apr,32,0.00017365
5/8/2020,Connecticut,9,32411,2874,23-Mar,20-May,58,0.00028048
5/8/2020,Delaware,10,6111,213,24-Mar,15-May,52,0.00102694
5/8/2020,Florida,12,39191,1668,20-Mar,30-Apr,41,0.00004656
5/8/2020,Georgia,13,31089,1378,3-Apr,30-Apr,27,0.00009418
5/8/2020,Hawaii,15,619,17,25-Mar,31-May,67,0.00070628
5/8/2020,Idaho,16,2205,67,25-Mar,30-Apr,36,0.00055958
5/8/2020,Illinois,17,73688,3262,21-Mar,30-May,70,0.00007892
5/8/2020,Indiana,18,23620,1447,25-Mar,1-May,37,0.00014854
5/8/2020,Iowa,19,11457,243,,,,0.00031695
5/8/2020,Kansas,20,6751,167,30-Mar,3-May,34,0.00034325
5/8/2020,Kentucky,21,6298,304,26-Mar,,,0.00022383
5/8/2020,Louisiana,22,30855,2154,23-Mar,15-May,53,0.00021511
5/8/2020,Maine,23,1374,63,2-Apr,31-May,59,0.00074393
5/8/2020,Maryland,24,30592,1560,30-Mar,,,0.00016541
5/8/2020,Massachusetts,25,75333,4702,24-Apr,18-May,24,0.00014509
5/8/2020,Michigan,26,46319,4393,24-Mar,15-May,52,0.00010013
5/8/2020,Minnesota,27,10088,534,27-Mar,4-May,38,0.00017732
5/8/2020,Mississippi,28,9090,409,3-Apr,11-May,38,0.000336
5/8/2020,Missouri,29,9573,481,6-Apr,3-May,27,0.00016293
5/8/2020,Montana,30,458,16,26-Mar,24-Apr,29,0.00093565
5/8/2020,Nebraska,31,7831,93,,,,0.00051695
5/8/2020,Nevada,32,5972,301,31-Mar,15-May,45,0.00032466
5/8/2020,New Hampshire,33,2947,121,27-Mar,4-May,38,0.00073545
5/8/2020,New Jersey,34,135454,8952,21-Mar,,,0.00011258
5/8/2020,New Mexico,35,4673,181,24-Mar,15-May,52,0.00047691
5/8/2020,New York,36,335804,26358,22-Mar,15-May,54,0.0000514
5/8/2020,North Carolina,37,13879,537,30-Mar,8-May,39,0.00009535
5/8/2020,North Dakota,38,1425,33,,,,0.00131223
5/8/2020,Ohio,39,23018,1306,23-Mar,30-May,68,0.00008555
5/8/2020,Oklahoma,40,4424,266,,,,0.00025272
5/8/2020,Oregon,41,3068,124,23-Mar,,,0.00023709
5/8/2020,Pennsylvania,42,57501,3724,1-Apr,8-May,37,0.00007811
5/8/2020,Rhode Island,44,10779,399,28-Mar,8-May,41,0.00094397
5/8/2020,South Carolina,45,7367,320,7-Apr,12-May,35,0.00019422
5/8/2020,South Dakota,46,3144,31,,,,0.00113038
5/8/2020,Tennessee,47,14276,240,2-Apr,30-Apr,28,0.00014643
5/8/2020,Texas,48,37943,1059,2-Apr,30-Apr,28,0.00003449
5/8/2020,Utah,49,5919,61,,,,0.00031192
5/8/2020,Vermont,50,919,53,24-Mar,15-May,52,0.00160259
5/8/2020,Virginia,51,22342,812,30-Mar,10-Jun,72,0.00011716
5/8/2020,Washington,53,17537,915,23-Mar,4-May,42,0.00013132
5/8/2020,West Virginia,54,1323,52,24-Mar,4-May,41,0.00055799
5/8/2020,Wisconsin,55,9590,384,25-Mar,26-May,62,0.00017175
5/8/2020,Wyoming,56,644,7,,,,0.00172783
5/9/2020,Alabama,1,9668,390,4-Apr,30-Apr,26,0.00020395
5/9/2020,Alaska,2,377,8,11-Mar,21-Apr,41,0.00136697
5/9/2020,Arizona,4,10960,532,30-Mar,15-May,46,0.00013739
5/9/2020,Arkansas,5,3747,88,,,,0.00033137
5/9/2020,California,6,66824,2732,19-Mar,,,0.00002531
5/9/2020,Colorado,8,19267,965,26-Mar,27-Apr,32,0.00017365
5/9/2020,Connecticut,9,32984,2932,23-Mar,20-May,58,0.00028048
5/9/2020,Delaware,10,6277,221,24-Mar,15-May,52,0.00102694
5/9/2020,Florida,12,39993,1714,20-Mar,30-Apr,41,0.00004656
5/9/2020,Georgia,13,31481,1380,3-Apr,30-Apr,27,0.00009418
5/9/2020,Hawaii,15,620,17,25-Mar,31-May,67,0.00070628
5/9/2020,Idaho,16,2230,67,25-Mar,30-Apr,36,0.00055958
5/9/2020,Illinois,17,76008,3362,21-Mar,30-May,70,0.00007892
5/9/2020,Indiana,18,24239,1490,25-Mar,1-May,37,0.00014854
5/9/2020,Iowa,19,11671,252,,,,0.00031695
5/9/2020,Kansas,20,6923,172,30-Mar,3-May,34,0.00034325
5/9/2020,Kentucky,21,6469,312,26-Mar,,,0.00022383
5/9/2020,Louisiana,22,31417,2194,23-Mar,15-May,53,0.00021511
5/9/2020,Maine,23,1408,64,2-Apr,31-May,59,0.00074393
5/9/2020,Maryland,24,31638,1614,30-Mar,,,0.00016541
5/9/2020,Massachusetts,25,76743,4840,24-Apr,18-May,24,0.00014509
5/9/2020,Michigan,26,46735,4526,24-Mar,15-May,52,0.00010013
5/9/2020,Minnesota,27,10790,558,27-Mar,4-May,38,0.00017732
5/9/2020,Mississippi,28,9378,421,3-Apr,11-May,38,0.000336
5/9/2020,Missouri,29,9737,492,6-Apr,3-May,27,0.00016293
5/9/2020,Montana,30,458,16,26-Mar,24-Apr,29,0.00093565
5/9/2020,Nebraska,31,8234,96,,,,0.00051695
5/9/2020,Nevada,32,6076,306,31-Mar,15-May,45,0.00032466
5/9/2020,New Hampshire,33,3011,131,27-Mar,4-May,38,0.00073545
5/9/2020,New Jersey,34,137085,9116,21-Mar,,,0.00011258
5/9/2020,New Mexico,35,4778,191,24-Mar,15-May,52,0.00047691
